file,frame_ms,W,num_bins,smooth_bins,median_width,gt_count,pred_count,matched,missing,extra,MAE_ms,RMSE_ms,balanced_frame_error,match_tolerance_ms,T_energy,T_centroid,fallback
phone_F1.wav,50.0,5.0,40,3,5,2,4,1,1,3,20.000000000000018,20.000000000000018,0.13636363636363635,150.0,0.00413543665476027,838.2565298452074,False
phone_M1.wav,50.0,5.0,40,3,5,2,4,2,0,2,15.00000000000004,15.811388300841928,0.08196721311475409,150.0,0.0005872191236703657,1452.3068630271919,False
studio_F1.wav,50.0,5.0,40,3,5,2,2,2,0,0,15.000000000000014,21.213203435596444,0.017857142857142856,150.0,0.0006926744010367023,1202.7760684190364,False
studio_M1.wav,50.0,5.0,40,3,5,2,2,2,0,0,20.000000000000128,22.36067977499797,0.020833333333333332,150.0,0.0005378852227388777,1369.6110433525548,False
phone_F1.wav,50.0,5.0,80,1,1,2,2,2,0,0,10.000000000000009,14.142135623730963,0.0,150.0,0.0016787907867110334,717.2136389737719,False
phone_M1.wav,50.0,5.0,80,1,1,2,2,2,0,0,19.999999999999936,22.36067977499778,0.022727272727272728,150.0,0.00022397574343631282,1160.2819575193719,False
studio_F1.wav,50.0,5.0,80,1,1,2,2,2,0,0,15.000000000000014,21.213203435596444,0.017857142857142856,150.0,0.0001731830094666421,1097.7725977205826,False
studio_M1.wav,50.0,5.0,80,1,1,2,2,2,0,0,20.000000000000128,22.36067977499797,0.020833333333333332,150.0,0.0001680896193607769,1239.248341877521,False
phone_F1.wav,50.0,5.0,80,1,3,2,2,2,0,0,10.000000000000009,14.142135623730963,0.0,150.0,0.0016787907867110334,717.2136389737719,False
phone_M1.wav,50.0,5.0,80,1,3,2,2,2,0,0,19.999999999999936,22.36067977499778,0.022727272727272728,150.0,0.00022397574343631282,1160.2819575193719,False
studio_F1.wav,50.0,5.0,80,1,3,2,2,2,0,0,15.000000000000014,21.213203435596444,0.017857142857142856,150.0,0.0001731830094666421,1097.7725977205826,False
studio_M1.wav,50.0,5.0,80,1,3,2,2,2,0,0,20.000000000000128,22.36067977499797,0.020833333333333332,150.0,0.0001680896193607769,1239.248341877521,False
phone_F1.wav,50.0,5.0,80,1,5,2,2,1,1,1,20.000000000000018,20.000000000000018,0.06818181818181818,150.0,0.0016787907867110334,717.2136389737719,False
phone_M1.wav,50.0,5.0,80,1,5,2,2,2,0,0,19.999999999999936,22.36067977499778,0.022727272727272728,150.0,0.00022397574343631282,1160.2819575193719,False
studio_F1.wav,50.0,5.0,80,1,5,2,2,2,0,0,15.000000000000014,21.213203435596444,0.017857142857142856,150.0,0.0001731830094666421,1097.7725977205826,False
studio_M1.wav,50.0,5.0,80,1,5,2,2,2,0,0,20.000000000000128,22.36067977499797,0.020833333333333332,150.0,0.0001680896193607769,1239.248341877521,False
phone_F1.wav,50.0,5.0,80,3,1,2,2,2,0,0,10.000000000000009,14.142135623730963,0.0,150.0,0.0016787907867110334,780.9204236429485,False
phone_M1.wav,50.0,5.0,80,3,1,2,2,2,0,0,19.999999999999936,22.36067977499778,0.022727272727272728,150.0,0.00022397574343631282,1150.861799277184,False
studio_F1.wav,50.0,5.0,80,3,1,2,2,2,0,0,15.000000000000014,21.213203435596444,0.017857142857142856,150.0,0.00028862554092665545,1108.2729447904278,False
studio_M1.wav,50.0,5.0,80,3,1,2,2,2,0,0,20.000000000000128,22.36067977499797,0.020833333333333332,150.0,0.00020170740148605875,1239.248341877521,False
phone_F1.wav,50.0,5.0,80,3,3,2,2,2,0,0,10.000000000000009,14.142135623730963,0.0,150.0,0.0016787907867110334,780.9204236429485,False
phone_M1.wav,50.0,5.0,80,3,3,2,2,2,0,0,19.999999999999936,22.36067977499778,0.022727272727272728,150.0,0.00022397574343631282,1150.861799277184,False
studio_F1.wav,50.0,5.0,80,3,3,2,2,2,0,0,15.000000000000014,21.213203435596444,0.017857142857142856,150.0,0.00028862554092665545,1108.2729447904278,False
studio_M1.wav,50.0,5.0,80,3,3,2,2,2,0,0,20.000000000000128,22.36067977499797,0.020833333333333332,150.0,0.00020170740148605875,1239.248341877521,False
phone_F1.wav,50.0,5.0,80,3,5,2,2,1,1,1,20.000000000000018,20.000000000000018,0.06818181818181818,150.0,0.0016787907867110334,780.9204236429485,False
phone_M1.wav,50.0,5.0,80,3,5,2,2,2,0,0,19.999999999999936,22.36067977499778,0.022727272727272728,150.0,0.00022397574343631282,1150.861799277184,False
studio_F1.wav,50.0,5.0,80,3,5,2,2,2,0,0,15.000000000000014,21.213203435596444,0.017857142857142856,150.0,0.00028862554092665545,1108.2729447904278,False
studio_M1.wav,50.0,5.0,80,3,5,2,2,2,0,0,20.000000000000128,22.36067977499797,0.020833333333333332,150.0,0.00020170740148605875,1239.248341877521,False
